windowDuration,timeSinceLastSensorEvent,prevDominantSensor1,prevDominantSensor2,lastSensorLocation,lastMotionLocation,complexity,activityChange,areaTransitions,numDistinctSensors,sensorCount-Bathroom,sensorCount-Bedroom,sensorCount-Chair,sensorCount-DiningRoom,sensorCount-Hall,sensorCount-Ignore,sensorCount-Kitchen,sensorCount-LivingRoom,sensorCount-Office,sensorCount-OutsideDoor,sensorCount-WorkArea,sensorElTime-Bathroom,sensorElTime-Bedroom,sensorElTime-Chair,sensorElTime-DiningRoom,sensorElTime-Hall,sensorElTime-Ignore,sensorElTime-Kitchen,sensorElTime-LivingRoom,sensorElTime-Office,sensorElTime-OutsideDoor,sensorElTime-WorkArea,activity
4755.0,219.0,0.0,0.0,5.0,7.0,0.0472792804649148,0.3840168243953732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.07,0.0,1.2800000000000002,0.0,0.0,0.0,4857.129766,43286.763098,4798.849974,86400.0,86400.0,0.0,5330.273121,4754.923225,86400.0,5220.682087,5314.792167,0
737.0,10.0,0.0,0.0,5.0,7.0,1.7015751242470365,0.0420624151967435,6.0,0.0,0.0,0.0,2.4200000000000004,0.0,0.0,14.09,0.0,12.78,0.0,5.0600000000000005,0.0,802.270715,1077.48484,710.427427,86400.0,86400.0,0.0,1810.93181,702.133614,86400.0,715.735027,1796.311509,0
124.0,0.0,7.0,5.0,7.0,7.0,1.5546097612655667,0.9032258064516128,5.0,0.0,0.0,2.53,6.540000000000001,0.0,0.0,4.74,0.0,20.54,0.0,0.0,0.0,206.130864,113.340423,2.015725,86400.0,86400.0,2.046834,7723.686896,0.0,86400.0,334.343776,6929.777762,0
63.0,1.0,5.0,6.0,0.0,0.0,1.693344863722962,0.1587301587301587,4.0,0.0,3.03,0.0,4.540000000000001,0.0,0.0,8.240000000000002,0.0,18.540000000000003,0.0,0.0,0.0,0.0,8669.94493,50.662373,86400.0,86400.0,41.857693,1785.581241,16.931347,86400.0,18699.997501,1759.985819,1
2545.0,0.0,0.0,7.0,7.0,7.0,0.3533593350214213,0.4715127701375246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.330000000000005,0.0,2.02,0.0,0.0,0.0,3038.696808,28582.326506,3016.412528,86400.0,86400.0,0.023781,18253.213517,0.0,86400.0,9741.455949,18235.885685,0
738.0,12.0,5.0,5.0,0.0,0.0,1.415906246321521,0.9607046070460704,2.0,0.0,1.0,0.0,0.0,0.0,0.0,17.91,0.0,4.120000000000001,0.0,11.32,0.0,0.0,7815.029936,5612.084373,86400.0,86400.0,20.776861,8422.758404,11.84752,86400.0,20.742891,8402.647002,1
17.0,0.0,7.0,7.0,7.0,7.0,1.439152030938632,0.2352941176470588,3.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,13.85,0.0,14.69,0.0,4.610000000000001,0.0,1644.356395,25718.955677,14.515448,86400.0,86400.0,0.312291,1399.904833,0.0,86400.0,12.190001,1391.399458,0
304.0,1.0,1.0,0.0,0.0,0.0,1.8989295636909351,0.8848684210526315,1.0,0.0,12.659999999999998,6.250000000000001,0.0,0.0,0.0,6.2,0.0,9.24,0.0,0.0,0.0,0.0,281.529644,1074.180682,86400.0,86400.0,102.316969,1108.479615,31.488682,86400.0,10612.651447,1091.877518,1
183.0,2.0,5.0,5.0,0.0,0.0,1.9268875817332631,0.2185792349726776,0.0,0.0,7.25,0.0,0.0,0.0,0.0,11.62,0.0,4.430000000000001,0.0,11.050000000000002,0.0,0.0,15516.04017,14426.950586,86400.0,86400.0,38.485563,16063.786286,133.94024,86400.0,160.790862,16041.643193,1
144.0,11.0,0.0,1.0,5.0,7.0,1.7015751242470365,0.2152777777777778,4.0,0.0,0.0,0.0,2.3000000000000003,0.0,0.0,12.400000000000002,0.0,14.670000000000002,0.0,4.98,0.0,230.553072,609.104161,112.837087,86400.0,86400.0,0.0,1216.832629,105.925286,86400.0,120.347727,1196.721227,0
616.0,3.0,5.0,7.0,7.0,7.0,0.783776947484701,0.6022727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.13,0.0,26.22,0.0,0.0,0.0,4267.037946,28341.637228,1908.883765,86400.0,86400.0,84.532222,1975.993679,0.0,86400.0,1905.276597,1089.507216,0
74.0,0.0,0.0,5.0,7.0,7.0,1.640223928941852,0.5675675675675675,3.0,0.0,0.0,0.0,2.08,0.0,0.0,8.930000000000001,0.0,18.660000000000004,0.0,4.680000000000001,0.0,177.690681,6743.784009,1.242581,86400.0,86400.0,0.023335,2046.353308,0.0,86400.0,31.52371,2029.149983,0
3625.0,536.0,0.0,7.0,5.0,7.0,1.4183203709705836,0.0129655172413793,3.0,0.0,0.0,0.0,4.800000000000001,0.0,0.0,16.139999999999997,0.0,13.410000000000002,0.0,0.0,0.0,3669.95968,13127.372463,3585.661807,86400.0,86400.0,0.0,3964.084241,3578.35119,86400.0,13023.624867,3936.060628,0
59.0,1.0,6.0,5.0,6.0,6.0,0.9182958340544896,0.2033898305084746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,22.55,0.0,0.0,0.0,0.0,384.606206,1785.625499,246.822296,86400.0,86400.0,22.306376,0.0,239.232132,86400.0,1383.390303,188.449134,2
68.0,6.0,6.0,9.0,6.0,6.0,0.8366407419411673,0.2794117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,24.85,0.0,0.0,0.0,0.0,333.898883,743.248846,164.465122,86400.0,86400.0,41.280723,0.0,147.503993,86400.0,171.065389,134.999877,2
266.0,2.0,7.0,6.0,0.0,0.0,0.0,0.7631578947368421,0.0,0.0,34.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5161.837275,302.126377,86400.0,86400.0,297.587333,339.639069,292.360324,86400.0,13052.651725,319.542043,1
1832.0,28.0,5.0,7.0,5.0,7.0,0.7582709093002934,0.3264192139737991,2.0,0.0,0.0,0.0,1.2600000000000002,0.0,0.0,25.629999999999995,0.0,7.460000000000002,0.0,0.0,0.0,4395.472545,8545.869529,1831.463972,86400.0,86400.0,0.0,1997.260636,1820.450474,86400.0,6458.288224,1982.248033,0
463.0,1.0,7.0,7.0,5.0,9.0,1.1105522511832788,0.2829373650107991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.830000000000001,0.0,24.49,0.0,2.03,0.0,2117.510123,26192.109405,464.417677,86400.0,86400.0,0.0,1873.058561,190.530213,86400.0,1.247135,1864.553186,0
1213.0,9.0,0.0,7.0,5.0,7.0,1.2120594671313871,0.0486397361912613,2.0,0.0,0.0,0.0,3.78,0.0,0.0,22.18,0.0,8.39,0.0,0.0,0.0,1342.191975,1280.224071,1209.900307,86400.0,86400.0,0.0,1709.193619,1196.362639,86400.0,14422.206275,1689.096593,0
89.0,1.0,7.0,7.0,5.0,0.0,0.4689955935892812,0.4269662921348314,0.0,0.0,31.090000000000003,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.0,0.0,0.0,0.355461,8950.442219,297.991355,86400.0,86400.0,0.0,2401.833326,207.505531,86400.0,6862.860914,2386.820723,1
246.0,1.0,5.0,5.0,0.0,0.0,1.8682734124061355,0.040650406504065,4.0,0.0,12.659999999999998,0.0,4.960000000000001,0.0,0.0,5.990000000000001,0.0,10.74,0.0,0.0,0.0,0.0,6889.184588,240.233469,86400.0,86400.0,234.676402,3413.011639,234.644823,86400.0,6990.387634,3397.546407,1
60.0,2.0,5.0,6.0,0.0,0.0,1.8961399650265076,0.25,3.0,0.0,7.209999999999999,0.0,4.800000000000001,0.0,0.0,8.07,0.0,14.27,0.0,0.0,0.0,0.0,15324.366178,46.549696,86400.0,86400.0,36.730936,85.049243,36.708863,86400.0,7038.178395,69.355581,1
1162.0,0.0,1.0,1.0,7.0,7.0,0.7219280948873623,0.5172117039586919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.050000000000004,0.0,7.300000000000001,0.0,0.0,0.0,2034.695865,1227.134708,1164.499852,86400.0,86400.0,0.023463,10473.488776,0.0,86400.0,1553.642376,3368.819862,0
298.0,0.0,5.0,6.0,5.0,7.0,1.4823937016443556,0.0335570469798657,6.0,0.0,0.0,0.0,6.110000000000001,0.0,0.0,14.25,0.0,13.990000000000002,0.0,0.0,0.0,932.951278,1141.752979,290.348602,86400.0,86400.0,0.0,447.53457,283.747237,86400.0,4592.381547,429.869226,0
2786.0,92.0,7.0,0.0,5.0,-1.0,0.0,0.574300071787509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.35,0.0,0.0,0.0,0.0,0.0,4291.141704,28877.760844,4188.811047,86400.0,86400.0,0.0,12704.703001,4176.453752,86400.0,4565.138256,12691.843305,0
21.0,0.0,7.0,7.0,2.0,2.0,1.7424026703036974,0.7142857142857143,5.0,0.0,0.0,0.0,2.06,0.0,0.0,11.400000000000002,0.0,15.08,0.0,5.8100000000000005,0.0,1653.092446,25727.691728,0.0,86400.0,86400.0,0.023745,1408.640884,0.279849,86400.0,5.152141,1400.135509,0
32.0,4.0,7.0,7.0,5.0,7.0,1.640223928941852,0.15625,5.0,0.0,0.0,0.0,2.2,0.0,0.0,9.1,0.0,18.24,0.0,4.8100000000000005,0.0,1674.962512,25749.561794,21.870066,86400.0,86400.0,0.0,1430.51095,4.281819,86400.0,27.022207,1422.005575,0
46.0,1.0,6.0,6.0,6.0,6.0,0.7219280948873623,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.35,0.0,0.0,0.0,0.0,701.111261,2208.195983,468.623443,86400.0,86400.0,18.748751,0.0,449.798656,86400.0,482.793332,416.918092,2
2916.0,476.0,0.0,0.0,5.0,7.0,1.2531226007505882,0.0168038408779149,2.0,0.0,0.0,1.2900000000000005,2.4300000000000006,0.0,0.0,18.629999999999995,0.0,12.0,0.0,0.0,0.0,3018.563651,2915.541572,2871.282202,86400.0,86400.0,0.0,3577.202823,2865.283199,86400.0,10787.076219,3561.982557,0
17.0,0.0,7.0,7.0,7.0,7.0,1.6365037884091789,0.8235294117647058,2.0,0.0,0.0,0.0,2.28,0.0,0.0,12.41,0.0,16.470000000000002,0.0,3.1900000000000004,0.0,1631.509504,25706.108786,1.668557,86400.0,86400.0,0.030128,1387.057942,0.0,86400.0,0.853644,1378.552567,0
120.0,1.0,0.0,0.0,7.0,7.0,1.562806631693174,0.7083333333333334,5.0,0.0,13.980000000000002,0.0,2.16,0.0,0.0,2.33,0.0,15.88,0.0,0.0,0.0,31.592282,19261.76106,8.515414,86400.0,86400.0,8.227322,439.746634,0.0,86400.0,873.696714,424.250899,0
1743.0,75.0,7.0,9.0,5.0,7.0,0.7219280948873623,0.3488238668961561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.94,0.0,7.410000000000001,0.0,0.0,0.0,5975.263148,23022.576374,4115.530563,86400.0,86400.0,0.0,12693.463385,1734.633121,86400.0,4181.705817,12676.135553,0
3495.0,355.0,0.0,0.0,5.0,7.0,0.9709505944546686,0.0391988555078683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.85,0.0,21.500000000000004,0.0,0.0,0.0,3639.23709,27589.128306,3618.352886,86400.0,86400.0,0.0,3541.040544,3353.183342,86400.0,18161.885223,3524.59741,0
94.0,2.0,7.0,6.0,0.0,0.0,0.0,0.6170212765957447,0.0,0.0,34.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32814.374065,338.917136,86400.0,86400.0,250.689542,381.040835,250.667497,86400.0,13973.503508,368.612532,1
202.0,1.0,5.0,0.0,0.0,0.0,1.484357421912192,0.1089108910891089,1.0,0.0,11.61,0.0,1.2300000000000002,0.0,0.0,5.910000000000001,0.0,15.6,0.0,0.0,0.0,0.0,16291.842814,197.864949,86400.0,86400.0,39.459692,3048.649493,177.205515,86400.0,8497.555769,3032.587943,1
1795.0,2.0,0.0,0.0,5.0,7.0,0.7219280948873623,0.3348189415041783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.86,0.0,7.490000000000001,0.0,0.0,0.0,1987.641628,7795.638419,1796.215085,86400.0,86400.0,0.0,2431.07007,1786.23472,86400.0,7080.35541,2394.334932,0
41.0,1.0,7.0,0.0,0.0,0.0,1.6691344640382324,0.4878048780487805,5.0,0.0,16.049999999999997,0.0,5.0600000000000005,0.0,0.0,2.4200000000000004,0.0,10.82,0.0,0.0,0.0,0.0,19037.039992,38.465586,86400.0,86400.0,29.704838,14345.117159,24.611035,86400.0,4375.505715,14321.12779,1
176.0,0.0,7.0,7.0,6.0,6.0,1.2333059260058077,0.2102272727272727,0.0,0.0,0.0,0.0,1.04,0.0,0.0,8.920000000000002,1.0,19.82,0.0,2.5500000000000007,1.02,2291.044267,26365.643549,0.291873,86400.0,86400.0,0.099878,0.0,0.458622,86400.0,174.781279,0.136209,0
18.0,0.0,7.0,7.0,5.0,7.0,1.5410078709714836,0.7777777777777778,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,14.75,0.0,8.0,0.0,1648.389262,25722.988544,18.548315,86400.0,86400.0,0.0,1403.9377,0.208986,86400.0,0.448957,1395.432325,0
66.0,2.0,6.0,6.0,5.0,6.0,0.9480782435939056,0.5606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.340000000000002,22.010000000000005,0.0,0.0,0.0,0.0,530.652476,501.616695,280.441434,86400.0,86400.0,0.0,2.413236,264.106444,86400.0,294.41641,244.421462,2
1682.0,42.0,5.0,7.0,5.0,7.0,1.1105522511832788,0.2395957193816884,2.0,0.0,0.0,0.0,2.5000000000000004,0.0,0.0,23.369999999999997,0.0,8.480000000000002,0.0,0.0,0.0,4242.453251,8392.850235,1678.444678,86400.0,86400.0,0.0,1844.241342,1667.43118,86400.0,6305.26893,1829.228739,0
66.0,0.0,6.0,6.0,5.0,6.0,0.7219280948873623,0.4696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.700000000000001,27.65,0.0,0.0,0.0,0.0,799.590954,2306.675676,567.103136,86400.0,86400.0,0.0,0.236262,548.278349,86400.0,581.273025,515.397785,2
37.0,0.0,6.0,6.0,6.0,6.0,0.9182958340544896,0.7027027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.080000000000002,23.270000000000003,0.0,0.0,0.0,0.0,452.779039,2528.00835,293.268805,86400.0,86400.0,0.057082,0.0,277.027447,86400.0,10418.8228,258.308064,2
61.0,4.0,0.0,0.0,0.0,0.0,1.7015751242470365,0.3278688524590163,7.0,0.0,2.01,0.0,12.980000000000002,0.0,0.0,4.73,0.0,14.63,0.0,0.0,0.0,0.0,599.227126,20.166998,86400.0,86400.0,12.160846,48690.813816,12.137263,86400.0,69.4079,48641.964942,1
264.0,10.0,5.0,0.0,5.0,7.0,1.6648530979805172,0.8939393939393939,2.0,0.0,6.350000000000001,0.0,2.16,0.0,0.0,7.900000000000001,0.0,17.94,0.0,0.0,0.0,239.818275,20987.671068,19.154531,86400.0,86400.0,0.0,5748.354133,10.761285,86400.0,331.540278,5732.660471,0
1597.0,0.0,0.0,7.0,7.0,7.0,1.272905595320056,0.0162805259862241,3.0,0.0,0.0,0.0,2.4200000000000004,0.0,0.0,17.62,0.0,14.31,0.0,0.0,0.0,1646.843308,37911.5912,1575.365362,86400.0,86400.0,0.058168,1890.838607,0.0,86400.0,11904.241561,1854.456596,0
40.0,0.0,6.0,6.0,6.0,6.0,0.9967916319816366,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.180000000000003,18.17,0.0,0.0,0.0,0.0,820.06415,1229.414113,650.630389,86400.0,86400.0,0.026665,0.0,633.66926,86400.0,657.230656,621.165144,2
525.0,6.0,0.0,2.0,0.0,0.0,1.7863149084636027,0.4666666666666667,1.0,0.0,11.55,13.380000000000004,0.0,0.0,0.0,7.190000000000001,0.0,2.2300000000000004,0.0,0.0,0.0,0.0,280.315503,879.959417,86400.0,86400.0,246.335835,49550.606235,64.465391,86400.0,929.200319,49501.757361,1
202.0,1.0,5.0,5.0,0.0,0.0,1.123221113923093,0.8316831683168316,5.0,0.0,23.1,0.0,3.790000000000001,0.0,0.0,1.2300000000000002,0.0,6.230000000000001,0.0,0.0,0.0,0.0,17822.655275,198.312893,86400.0,86400.0,193.719738,4041.803791,189.78198,86400.0,5784.796972,3263.041548,1
93.0,2.0,6.0,6.0,0.0,0.0,1.4419460322060458,0.3225806451612903,2.0,0.0,21.9,0.0,3.780000000000001,0.0,0.0,3.74,0.0,4.930000000000001,0.0,0.0,0.0,0.0,9119.066346,87.801499,86400.0,86400.0,79.19648,178.895659,79.173134,86400.0,14499.719033,150.46056,1
83.0,1.0,6.0,6.0,6.0,6.0,0.7219280948873623,0.3975903614457831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.950000000000001,27.40000000000001,0.0,0.0,0.0,0.0,641.470373,2042.489666,503.686463,86400.0,86400.0,1.124637,0.0,496.096299,86400.0,1640.25447,445.313301,2
37.0,2.0,5.0,7.0,0.0,0.0,2.1260265301011665,0.3243243243243243,2.0,0.0,3.03,0.0,4.950000000000001,0.0,0.0,13.980000000000002,0.0,7.870000000000001,0.0,4.5200000000000005,0.0,0.0,4814.421178,30.743984,86400.0,86400.0,10.137032,8590.088413,10.095045,86400.0,17.137823,4709.910787,1
700.0,100.0,6.0,6.0,5.0,7.0,1.6894822670191825,0.1485714285714285,3.0,0.0,0.0,0.0,4.58,0.0,0.0,15.57,0.0,11.640000000000002,0.0,0.0,2.5600000000000005,987.020713,964.244496,595.135954,86400.0,86400.0,0.0,716.546581,588.21208,86400.0,1417.254179,696.045009,0
93.0,4.0,7.0,6.0,0.0,0.0,0.0,0.5483870967741935,0.0,0.0,34.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32811.935825,336.478896,86400.0,86400.0,248.251302,378.602595,248.229257,86400.0,13971.065268,366.174292,1
1874.0,52.0,5.0,0.0,5.0,-1.0,0.0,0.4364994663820704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.35,0.0,0.0,0.0,0.0,0.0,4300.222777,4238.254873,4167.931109,86400.0,86400.0,0.0,4667.224421,4154.393441,86400.0,17380.237077,4647.127395,0
5977.0,299.0,7.0,5.0,7.0,7.0,0.0472792804649148,0.3004851932407562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.35000000000001,0.0,1.0,0.0,0.0,0.0,7992.508789,28740.361582,7771.845045,86400.0,86400.0,299.127403,13501.044647,0.0,86400.0,8084.230792,13485.350985,0
112.0,1.0,7.0,5.0,0.0,0.0,1.9037956681979176,0.1875,1.0,0.0,6.23,0.0,4.960000000000001,0.0,0.0,10.51,0.0,12.65,0.0,0.0,0.0,0.0,16925.849778,107.667274,86400.0,86400.0,11.362895,17834.710007,86.506975,86400.0,187.654466,17794.76463,1
67.0,2.0,6.0,6.0,6.0,6.0,0.8366407419411673,0.6417910447761194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.05,25.300000000000004,0.0,0.0,0.0,0.0,599.370707,1008.72067,429.936946,86400.0,86400.0,12.563604,0.0,412.975817,86400.0,436.537213,400.471701,2
46.0,1.0,5.0,0.0,5.0,6.0,0.9871377743721864,0.717391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.830000000000002,19.520000000000003,0.0,0.0,0.0,0.0,335.861085,1736.880378,198.077175,86400.0,86400.0,0.0,1.130634,190.487011,86400.0,1334.645182,139.704013,2
177.0,1.0,5.0,5.0,5.0,-1.0,0.0,0.5084745762711864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.35,0.0,0.0,0.0,0.0,0.0,1554.54148,1763.343181,911.938804,86400.0,86400.0,0.0,1069.124772,905.337439,86400.0,5213.971749,1051.459428,0
2410.0,8.0,7.0,0.0,5.0,-1.0,0.0,0.5020746887966805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.35,0.0,0.0,0.0,0.0,0.0,4993.288864,10801.285655,4801.862321,86400.0,86400.0,0.0,5436.717306,4791.881956,86400.0,10086.002646,5399.982168,0
63.0,1.0,0.0,0.0,0.0,0.0,1.820111964470926,0.5396825396825397,7.0,0.0,5.1,0.0,11.990000000000002,0.0,0.0,3.5400000000000005,0.0,13.720000000000002,0.0,0.0,0.0,0.0,602.24086,23.180732,86400.0,86400.0,15.17458,48693.82755,15.150997,86400.0,72.421634,48644.978676,1
8089.0,19.0,0.0,0.0,7.0,7.0,0.9480782435939056,0.1479787365558165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.660000000000004,0.0,12.69,0.0,0.0,0.0,8306.965543,8898.075113,8091.073534,86400.0,86400.0,4494.108604,34578.414583,0.0,86400.0,8847.730299,21633.065475,0
56.0,1.0,0.0,0.0,7.0,7.0,1.7147366491799203,0.625,2.0,0.0,8.820000000000002,0.0,2.12,0.0,0.0,6.8100000000000005,0.0,16.6,0.0,0.0,0.0,44.146667,14100.645621,5.794444,86400.0,86400.0,7.12544,483.324369,0.0,86400.0,390.357371,439.62851,0
88.0,3.0,7.0,0.0,6.0,6.0,0.3533593350214213,0.3068181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4000000000000004,31.950000000000003,0.0,0.0,0.0,0.0,236.589476,4339.421716,161.179645,86400.0,86400.0,67.898714,0.0,152.494271,86400.0,688.661663,128.975183,2
169.0,5.0,0.0,7.0,0.0,0.0,1.849712035266152,0.2662721893491124,4.0,0.0,13.89,0.0,4.98,0.0,0.0,5.740000000000001,0.0,9.740000000000002,0.0,0.0,0.0,0.0,18069.224045,137.787135,86400.0,86400.0,46.053969,4288.372561,128.687161,86400.0,6031.365742,3509.610318,1
106.0,3.0,7.0,0.0,6.0,6.0,0.0472792804649148,0.6132075471698113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2700000000000002,33.080000000000005,0.0,0.0,0.0,0.0,266.581862,4369.414102,191.172031,86400.0,86400.0,97.8911,0.0,182.486657,86400.0,718.654049,158.967569,2
76.0,3.0,6.0,6.0,0.0,0.0,1.6703403030854325,0.25,1.0,0.0,18.37,0.0,6.260000000000001,0.0,0.0,4.890000000000001,0.0,4.83,0.0,0.0,0.0,0.0,2445.682225,71.099116,86400.0,86400.0,58.941831,102.986028,63.511349,86400.0,874.88543,86.064802,1
268.0,100.0,0.0,5.0,5.0,7.0,1.6365037884091789,0.4738805970149253,1.0,0.0,3.8400000000000007,0.0,2.2300000000000004,0.0,0.0,12.38,0.0,15.9,0.0,0.0,0.0,263.65289,14905.729678,135.845042,86400.0,86400.0,0.0,623.296847,99.449328,86400.0,10777.15805,593.964021,0
177.0,29.0,5.0,5.0,5.0,0.0,1.6691344640382324,0.3107344632768362,2.0,0.0,4.1000000000000005,0.0,2.5100000000000007,0.0,0.0,10.510000000000002,0.0,17.230000000000004,0.0,0.0,0.0,28.349448,3960.227878,172.343379,86400.0,86400.0,0.0,4869.088107,78.225864,86400.0,7037.734202,4829.14273,1
86.0,0.0,0.0,7.0,7.0,7.0,1.5642928964473437,0.4767441860465116,2.0,0.0,21.510000000000005,0.0,2.0700000000000003,0.0,0.0,5.48,0.0,5.290000000000001,0.0,0.0,0.0,36.135129,27800.90451,0.177209,86400.0,86400.0,0.024619,11180.157039,0.0,86400.0,682.058372,11163.444013,0
155.0,92.0,0.0,0.0,5.0,7.0,1.821420801020302,0.3290322580645161,4.0,0.0,6.350000000000001,0.0,4.540000000000001,0.0,0.0,7.840000000000001,0.0,15.620000000000005,0.0,0.0,0.0,144.857204,7708.461869,101.05589,86400.0,86400.0,0.0,1321.902866,91.635457,86400.0,7787.927727,1294.636601,0
69.0,1.0,0.0,0.0,7.0,7.0,1.5063508184672991,0.6956521739130435,5.0,0.0,11.250000000000002,0.0,2.09,0.0,0.0,2.2700000000000005,0.0,18.74,0.0,0.0,0.0,52.476397,43513.953081,0.611362,86400.0,86400.0,13.094517,11080.619851,0.0,86400.0,519.458855,11068.191548,0
